date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:41:49	38133/38133	---M--	200	added ('OK')	image/png	etag:%22f7e5041811f3e5a28f69f132899f1d51%22	https://eventify-html-demo.vercel.app/assets/img/all-images/others/author-img2.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/others/author-img2.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:50	80103/80103	---M--	200	added ('OK')	image/png	etag:%22b705ed0bd28f784231385dc816e0112c%22	https://eventify-html-demo.vercel.app/assets/img/all-images/about/about-img7.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/about/about-img7.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:50	12696/12696	---M--	200	added ('OK')	image/png	etag:%22b0a2dc0ba9f006ad043a2eab6980b6a2%22	https://eventify-html-demo.vercel.app/assets/img/all-images/about/about-img8.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/about/about-img8.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:51	28832/28832	---M--	200	added ('OK')	image/png	etag:%22b8816837ab23cfd90d204072869a07ee%22	https://eventify-html-demo.vercel.app/assets/img/all-images/about/about-img9.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/about/about-img9.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:51	113618/113618	---M--	200	added ('OK')	image/png	etag:%22ef60f0471df4f1519edab2be747e07d8%22	https://eventify-html-demo.vercel.app/assets/img/all-images/event/event-img25.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/event/event-img25.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:52	3252/3252	---M--	200	added ('OK')	image/png	etag:%22669526f2689c59d89a9816a3e049a50a%22	https://eventify-html-demo.vercel.app/assets/img/elements/elements39.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/elements39.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:52	4696/4696	---M--	200	added ('OK')	image/png	etag:%22d748274ad4c93381b293c7dd93d2d324%22	https://eventify-html-demo.vercel.app/assets/img/elements/elements40.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/elements40.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:53	3416/3416	---M--	200	added ('OK')	image/png	etag:%22d7f750191e674cad493810b2262e941b%22	https://eventify-html-demo.vercel.app/assets/img/elements/elements41.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/elements41.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:53	554/554	---M--	200	added ('OK')	image/svg+xml	etag:%229c32576c461d02ae20ae12c97fedb176%22	https://eventify-html-demo.vercel.app/assets/img/icons/clock1.svg	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/icons/clock1.svg	(from https://eventify-html-demo.vercel.app/index10)
18:41:54	521/521	---M--	200	added ('OK')	image/svg+xml	etag:%224440bbb8d97803cd4ac3385d7a40de87%22	https://eventify-html-demo.vercel.app/assets/img/icons/location1.svg	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/icons/location1.svg	(from https://eventify-html-demo.vercel.app/index10)
18:41:54	104732/104732	---M--	200	added ('OK')	image/png	etag:%22e28b05fbd2dfed30a36425b3abcc4c31%22	https://eventify-html-demo.vercel.app/assets/img/all-images/event/event-img26.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/event/event-img26.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:55	59177/59177	---M--	200	added ('OK')	image/png	etag:%223cd1b15e73340eb71c8db64ec0480897%22	https://eventify-html-demo.vercel.app/assets/img/all-images/event/event-img14.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/event/event-img14.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:55	121062/121062	---M--	200	added ('OK')	image/png	etag:%221e5e581790cd00212ee99d2cc321e78f%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img38.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img38.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:55	34399/34399	---M--	200	added ('OK')	image/png	etag:%2291357b80dd8498a69a846ec2eda73625%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img39.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img39.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:56	26892/26892	---M--	200	added ('OK')	image/png	etag:%22f65190e45db1f33fa5b4390262e5eda8%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img40.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img40.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:56	45929/45929	---M--	200	added ('OK')	image/png	etag:%22a642bee4aa66615406e7a003946007a8%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img41.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img41.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:57	36778/36778	---M--	200	added ('OK')	image/png	etag:%22661ba0a46882ee273c4c38a3d35d4f56%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img42.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img42.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:57	40052/40052	---M--	200	added ('OK')	image/png	etag:%22a2bc124be8be21009f719725bb0d36b9%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img43.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img43.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:58	39662/39662	---M--	200	added ('OK')	image/png	etag:%22ef4ded17f0bf578753bfc909ace83094%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img44.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img44.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:58	3053/3053	---M--	200	added ('OK')	image/png	etag:%22228493f1793a9c9ef209c057e7b6f53b%22	https://eventify-html-demo.vercel.app/assets/img/elements/elements23.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/elements23.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:59	1133/1133	---M--	200	added ('OK')	image/png	etag:%22cc01492dfa026779f20fde87c4fac850%22	https://eventify-html-demo.vercel.app/assets/img/elements/brand-img1.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/brand-img1.png	(from https://eventify-html-demo.vercel.app/index10)
18:41:59	1002/1002	---M--	200	added ('OK')	image/png	etag:%22312db1159671f60f16e2704aa2841825%22	https://eventify-html-demo.vercel.app/assets/img/elements/brand-img2.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/brand-img2.png	(from https://eventify-html-demo.vercel.app/index10)
18:42:00	1162/1162	---M--	200	added ('OK')	image/png	etag:%22c60031188bc8d114b31b06b5150f734a%22	https://eventify-html-demo.vercel.app/assets/img/elements/brand-img3.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/brand-img3.png	(from https://eventify-html-demo.vercel.app/index10)
18:42:01	1286/1286	---M--	200	added ('OK')	image/png	etag:%2261fa913037817db7f8023a5d6e4cc137%22	https://eventify-html-demo.vercel.app/assets/img/elements/brand-img4.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/brand-img4.png	(from https://eventify-html-demo.vercel.app/index10)
18:42:01	1081/1081	---M--	200	added ('OK')	image/png	etag:%229f2a1c1316975788f25ffdbe8ba91a90%22	https://eventify-html-demo.vercel.app/assets/img/elements/brand-img5.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/brand-img5.png	(from https://eventify-html-demo.vercel.app/index10)
18:42:02	1182/1182	---M--	200	added ('OK')	image/png	etag:%224fc1e0f9fce0e65eb16f1fa9b57d25fb%22	https://eventify-html-demo.vercel.app/assets/img/elements/brand-img6.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/brand-img6.png	(from https://eventify-html-demo.vercel.app/index10)
18:42:02	1414/1414	---M--	200	added ('OK')	image/png	etag:%22feaba7c2b21fb00efe3640a36493ccdb%22	https://eventify-html-demo.vercel.app/assets/img/elements/brand-img7.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/brand-img7.png	(from https://eventify-html-demo.vercel.app/index10)
18:42:03	1188/1188	---M--	200	added ('OK')	image/png	etag:%2234d46a2cef2de118e0451e0caa823410%22	https://eventify-html-demo.vercel.app/assets/img/elements/brand-img8.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/brand-img8.png	(from https://eventify-html-demo.vercel.app/index10)
18:42:03	856/856	---M--	200	added ('OK')	image/svg+xml	etag:%22937cb5e087578a028bcd62b573b5fd88%22	https://eventify-html-demo.vercel.app/assets/img/icons/mail1.svg	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/icons/mail1.svg	(from https://eventify-html-demo.vercel.app/index10)
18:42:04	1395/1395	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228f3552ec547d1a1c43225db1053c8378%22	https://eventify-html-demo.vercel.app/assets/img/icons/phn1.svg	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/icons/phn1.svg	(from https://eventify-html-demo.vercel.app/index10)
18:42:04	1123/1123	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229a69def204e203bc6b0efba6e7a270b0%22	https://eventify-html-demo.vercel.app/assets/img/icons/instagram.svg	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/icons/instagram.svg	(from https://eventify-html-demo.vercel.app/index10)
18:42:05	990/990	---M--	200	added ('OK')	image/png	etag:%223bc27d2e3b5d2302122f859203e8f34c%22	https://eventify-html-demo.vercel.app/assets/img/logo/logo2.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/logo/logo2.png	(from https://eventify-html-demo.vercel.app/index10)
18:42:05	1282/1282	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a0cb63c8680c91de7c71a48e2a256308%22	https://eventify-html-demo.vercel.app/assets/img/icons/world1.svg	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/icons/world1.svg	(from https://eventify-html-demo.vercel.app/index10)
18:42:06	5934/5934	---M--	200	added ('OK')	image/png	etag:%22712f61cc79a579ad8746e5436daf8fe2%22	https://eventify-html-demo.vercel.app/assets/img/all-images/footer/footer-img1.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/footer/footer-img1.png	(from https://eventify-html-demo.vercel.app/index10)
18:42:06	6276/6276	---M--	200	added ('OK')	image/png	etag:%22523b0905e4b66a6044497be2cd798102%22	https://eventify-html-demo.vercel.app/assets/img/all-images/footer/footer-img2.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/footer/footer-img2.png	(from https://eventify-html-demo.vercel.app/index10)
18:42:06	5516/5516	---M--	200	added ('OK')	image/png	etag:%22ecd0de6c8ed26ec6c4014eddd5b7fec8%22	https://eventify-html-demo.vercel.app/assets/img/all-images/footer/footer-img3.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/footer/footer-img3.png	(from https://eventify-html-demo.vercel.app/index10)
18:42:07	6380/6380	---M--	200	added ('OK')	image/png	etag:%22343d58618dde2dabb24995a561df1c82%22	https://eventify-html-demo.vercel.app/assets/img/all-images/footer/footer-img4.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/footer/footer-img4.png	(from https://eventify-html-demo.vercel.app/index10)
18:42:07	5542/5542	---M--	200	added ('OK')	image/png	etag:%224f27108b1a885557933726417d863ac3%22	https://eventify-html-demo.vercel.app/assets/img/all-images/footer/footer-img5.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/footer/footer-img5.png	(from https://eventify-html-demo.vercel.app/index10)
18:42:08	5917/5917	---M--	200	added ('OK')	image/png	etag:%22e87ea3b85773b817c324425babcd8d22%22	https://eventify-html-demo.vercel.app/assets/img/all-images/footer/footer-img6.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/footer/footer-img6.png	(from https://eventify-html-demo.vercel.app/index10)
18:42:08	79742/79742	---MCZ	200	added ('OK')	application/javascript	etag:W/%226dae88aba81e468737c510cc2e4ec1dd%22	https://eventify-html-demo.vercel.app/assets/js/vendor/bootstrap.min.js	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/js/vendor/bootstrap.min.js	(from https://eventify-html-demo.vercel.app/index10)
18:42:09	117328/117328	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e894a56e9ba4d18523e3c401bab4bddc%22	https://eventify-html-demo.vercel.app/assets/js/vendor/fontawesome.js	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/js/vendor/fontawesome.js	(from https://eventify-html-demo.vercel.app/index10)
18:42:09	14239/14239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2270b4897108480dbe11c443c2ab7679c9%22	https://eventify-html-demo.vercel.app/assets/js/vendor/aos.js	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/js/vendor/aos.js	(from https://eventify-html-demo.vercel.app/index10)
18:42:10	4273/4273	---MCZ	200	added ('OK')	application/javascript	etag:W/%22638410d8bb7fb16e34e13965914f2e44%22	https://eventify-html-demo.vercel.app/assets/js/vendor/jquery.appear.js	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/js/vendor/jquery.appear.js	(from https://eventify-html-demo.vercel.app/index10)
18:42:10	12145/12145	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc259ded1a84fccde97eed25b0f36fd7%22	https://eventify-html-demo.vercel.app/assets/js/vendor/jquery.odometer.min.js	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/js/vendor/jquery.odometer.min.js	(from https://eventify-html-demo.vercel.app/index10)
18:42:11	4791/4791	---MCZ	200	added ('OK')	application/javascript	etag:W/%227429996218efbe2dd635cd8c8923666c%22	https://eventify-html-demo.vercel.app/assets/js/vendor/sidebar.js	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/js/vendor/sidebar.js	(from https://eventify-html-demo.vercel.app/index10)
18:42:11	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ba6cf724c8bb1cf5b084e79ff230626e%22	https://eventify-html-demo.vercel.app/assets/js/vendor/magnific-popup.js	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/js/vendor/magnific-popup.js	(from https://eventify-html-demo.vercel.app/index10)
18:42:12	70981/70981	---MCZ	200	added ('OK')	application/javascript	etag:W/%22733a981c6a1a3c648c6e15a5a9532a48%22	https://eventify-html-demo.vercel.app/assets/js/vendor/gsap.min.js	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/js/vendor/gsap.min.js	(from https://eventify-html-demo.vercel.app/index10)
18:42:12	39255/39255	---MCZ	200	added ('OK')	application/javascript	etag:W/%22413bece422de35f3850173240662355f%22	https://eventify-html-demo.vercel.app/assets/js/vendor/ScrollTrigger.min.js	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/js/vendor/ScrollTrigger.min.js	(from https://eventify-html-demo.vercel.app/index10)
18:42:12	15495/15495	---MCZ	200	added ('OK')	application/javascript	etag:W/%2200cda36c3e93e623ec6aec65a8ad0b6a%22	https://eventify-html-demo.vercel.app/assets/js/vendor/Splitetext.js	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/js/vendor/Splitetext.js	(from https://eventify-html-demo.vercel.app/index10)
18:42:13	2206/2206	---MCZ	200	added ('OK')	application/javascript	etag:W/%224b877d671bbd9ab6b1b9a9a63cce28a8%22	https://eventify-html-demo.vercel.app/assets/js/vendor/mobilemenu.js	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/js/vendor/mobilemenu.js	(from https://eventify-html-demo.vercel.app/index10)
18:42:13	44342/44342	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f416f9031fef25ae25ba9756e3eb6978%22	https://eventify-html-demo.vercel.app/assets/js/vendor/owlcarousel.min.js	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/js/vendor/owlcarousel.min.js	(from https://eventify-html-demo.vercel.app/index10)
18:42:14	6933/6933	---MCZ	200	added ('OK')	application/javascript	etag:W/%228ea901988e4008027e076bcb205c6df1%22	https://eventify-html-demo.vercel.app/assets/js/vendor/nice-select.js	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/js/vendor/nice-select.js	(from https://eventify-html-demo.vercel.app/index10)
18:42:15	8833/8833	---MCZ	200	added ('OK')	application/javascript	etag:W/%2298fd151faf76ea2f96b48e9a216325ba%22	https://eventify-html-demo.vercel.app/assets/js/vendor/waypoints.js	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/js/vendor/waypoints.js	(from https://eventify-html-demo.vercel.app/index10)
18:42:15	42863/42863	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d5a61c749e44e47159af8a6579dda121%22	https://eventify-html-demo.vercel.app/assets/js/vendor/slick-slider.js	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/js/vendor/slick-slider.js	(from https://eventify-html-demo.vercel.app/index10)
18:42:16	4445/4445	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c96bb8beaa6eb6a1a13771fadf8169e9%22	https://eventify-html-demo.vercel.app/assets/js/vendor/circle-progress.js	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/js/vendor/circle-progress.js	(from https://eventify-html-demo.vercel.app/index10)
18:42:17	17647/17647	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c063c1e49dedcf4bc5c52f38dd999ea5%22	https://eventify-html-demo.vercel.app/assets/js/main.js	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/js/main.js	(from https://eventify-html-demo.vercel.app/index10)
18:42:17	105536/105536	---M--	200	added ('OK')	font/woff2	etag:%22cd2b4095e9ce66cde642c3502a4022d9%22	https://eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-brands-400.woff2	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-brands-400.woff2	(from https://eventify-html-demo.vercel.app/assets/css/vendor/fontawesome.css)
18:42:17	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202025%2013:12:18%20GMT	https://eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-brands-400.ttf	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-brands-400.8d.delayed	(from https://eventify-html-demo.vercel.app/assets/css/vendor/fontawesome.css)
18:42:18	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202025%2013:12:18%20GMT	https://eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-duotone-900.woff2	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-duotone-900.8e.delayed	(from https://eventify-html-demo.vercel.app/assets/css/vendor/fontawesome.css)
18:42:19	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202025%2013:12:19%20GMT	https://eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-duotone-900.ttf	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-duotone-900.8f.delayed	(from https://eventify-html-demo.vercel.app/assets/css/vendor/fontawesome.css)
18:42:19	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202025%2013:12:20%20GMT	https://eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-light-300.woff2	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-light-300.90.delayed	(from https://eventify-html-demo.vercel.app/assets/css/vendor/fontawesome.css)
18:42:20	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202025%2013:12:20%20GMT	https://eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-light-300.ttf	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-light-300.91.delayed	(from https://eventify-html-demo.vercel.app/assets/css/vendor/fontawesome.css)
18:42:20	23940/23940	---M--	200	added ('OK')	font/woff2	etag:%22e8a1ba418ee6d897d1339ef22e6d8e60%22	https://eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-regular-400.woff2	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-regular-400.woff2	(from https://eventify-html-demo.vercel.app/assets/css/vendor/fontawesome.css)
18:42:21	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202025%2013:12:21%20GMT	https://eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-regular-400.ttf	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-regular-400.93.delayed	(from https://eventify-html-demo.vercel.app/assets/css/vendor/fontawesome.css)
18:42:22	154228/154228	---M--	200	added ('OK')	font/woff2	etag:%2255b416a8df21f9f987aa352f10d1343b%22	https://eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-solid-900.woff2	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-solid-900.woff2	(from https://eventify-html-demo.vercel.app/assets/css/vendor/fontawesome.css)
18:42:22	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202025%2013:12:22%20GMT	https://eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-solid-900.ttf	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-solid-900.95.delayed	(from https://eventify-html-demo.vercel.app/assets/css/vendor/fontawesome.css)
18:42:22	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202025%2013:12:23%20GMT	https://eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-thin-100.woff2	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-thin-100.96.delayed	(from https://eventify-html-demo.vercel.app/assets/css/vendor/fontawesome.css)
18:42:23	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202025%2013:12:23%20GMT	https://eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-thin-100.ttf	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-thin-100.97.delayed	(from https://eventify-html-demo.vercel.app/assets/css/vendor/fontawesome.css)
18:42:23	4960/4960	---M--	200	added ('OK')	font/woff2	etag:%22786e6b3373bab47e928c81c26eeccb08%22	https://eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-v4compatibility.woff2	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/css/vendor/fonts/fa-v4compatibility.woff2	(from https://eventify-html-demo.vercel.app/assets/css/vendor/fontawesome.css)
18:42:24	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202025%2013:12:24%20GMT	https://eventify-html-demo.vercel.app/assets/css/vendor/webfofontsnts/fa-v4compatibility.ttf	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/css/vendor/webfofontsnts/fa-v4compatibility.99.delayed	(from https://eventify-html-demo.vercel.app/assets/css/vendor/fontawesome.css)
18:42:24	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2004%20Jul%202025%2013:12:25%20GMT	https://eventify-html-demo.vercel.app/assets/css/vendor/owl.video.play.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/css/vendor/owl.video.play.9a.delayed	(from https://eventify-html-demo.vercel.app/assets/css/vendor/owlcarousel.min.css)
18:42:25	71960/71960	---M--	200	added ('OK')	image/png	etag:%2264f2df0dd9e7cbcc9f3d7d4869e0a1a7%22	https://eventify-html-demo.vercel.app/assets/img/bg/header-bg3.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/bg/header-bg3.png	(from https://eventify-html-demo.vercel.app/assets/css/main.css)
18:42:26	50255/50255	---M--	200	added ('OK')	image/png	etag:%2238a1dd70cdcb0efacfb0b4896fb8f3b2%22	https://eventify-html-demo.vercel.app/assets/img/bg/others-bg3.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/bg/others-bg3.png	(from https://eventify-html-demo.vercel.app/assets/css/main.css)
18:42:26	312334/312334	---M--	200	added ('OK')	image/png	etag:%223b2161ae85110d70ce688ef9c614a481%22	https://eventify-html-demo.vercel.app/assets/img/bg/header-bg1.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/bg/header-bg1.png	(from https://eventify-html-demo.vercel.app/assets/css/main.css)
18:42:27	581074/581074	---M--	200	added ('OK')	image/png	etag:%22b528918cc5340949b49a321421866b8b%22	https://eventify-html-demo.vercel.app/assets/img/bg/header-bg4.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/bg/header-bg4.png	(from https://eventify-html-demo.vercel.app/assets/css/main.css)
18:42:27	886/886	---M--	200	added ('OK')	image/png	etag:%22b7dbd8cafeae5e97c37abdbfd084f6ee%22	https://eventify-html-demo.vercel.app/assets/img/elements/elements20.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/elements20.png	(from https://eventify-html-demo.vercel.app/assets/css/main.css)
18:42:28	2518/2518	---M--	200	added ('OK')	image/png	etag:%2263ad9f4b837c8f8782f8b9c60b1ca172%22	https://eventify-html-demo.vercel.app/assets/img/elements/elements27.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/elements27.png	(from https://eventify-html-demo.vercel.app/assets/css/main.css)
